work_id,title,rating,category,relationship,character,freeform
50629513,The Girl-Who-Lived gets her First Present (Promptober 10/06/2023),Teen And Up Audiences,Gen,Hannah Abbot & Susan Bones & Harry Potter,"Harry Potter, Susan Bones, Hannah Abbott","Trans Harry Potter, Hufflepuff Harry Potter, Yule, Holidays, Christmas Presents, Friendship, Fluff and Angst, Fluff and Hurt/Comfort, Emotional Hurt/Comfort, October Prompt Challenge, Oneshot Prompts Challenge, Oneshot, It hurts so good, I love this poor kid, Autistic Harry Potter, I needed some angst okay, No beta we die like my childhood"
50627104,The Curious Life Of Albus Dumbledore,General Audiences,Gen,,"Albus Dumbledore, Fawkes (Harry Potter)",Canonical Character Death
50625766,Draco Malfoy's Boggart,General Audiences,Gen,"Remus Lupin & Draco Malfoy, Draco Malfoy & Pansy Parkinson, Draco Malfoy & Lucius Malfoy","Remus Lupin, Draco Malfoy, Pansy Parkinson, Lucius Malfoy","Professor Remus Lupin, Boggarts (Harry Potter), The Golden Trio Era (Harry Potter), Book 3: Harry Potter and the Prisoner of Azkaban, Canon Compliant, Dramatic Draco Malfoy, Draco Malfoy Has Daddy Issues, One Shot, POV Third Person, My First AO3 Post, Draco Malfoy Needs a Hug, :P"
50623321,Touching,Mature,F/F,Hannah Abbott/Millicent Bulstrode,"Hannah Abbott, Millicent Bulstrode","wlw, Summer, heat - Freeform, Sweat"
50623201,FAST AS YOU CAN,General Audiences,F/F,Marlene McKinnon/Dorcas Meadowes,"Dorcas Meadowes, Marlene McKinnon, Lily Evans Potter, Mary Macdonald (Harry Potter), Alice Fortescue, Alice Longbottom, Emmeline Vance, Emma Vanity, Hestia Jones, Evelyn Zabini, Amelia Bones, Charity Burbage, Florence Greengrass, Bellatrix Black, Andromeda Black, Molly Prewett, Lucinda Talkalot, Bertha Jorkins, Doris Purkiss, Narcissa Black, Pandora Lovegood, Aurora Sinistra, Poppy Pomfrey, Sybill Trelawney, James Potter, Frank Longbottom, Amos Diggory, Remus Lupin, Peter Pettigrew, Benjy Fenwick","Alternate Universe - Modern Setting, Lesbian Marlene McKinnon, Lesbian Dorcas Meadowes, figure skating AU, Ice Hockey AU, Figure Skater Dorcas Meadowes, Ice Hockey Player Marlene McKinnon, Olympics, Alternate Universe - Olympics, Minor Mary Macdonald/Lily Evans Potter, Hurt/Comfort, Pining, Slow Burn, Other Additional Tags to Be Added"
50623156,What it is to Yearn,Explicit,F/F,Hermione Granger/Luna Lovegood,"Hermione Granger, Luna Lovegood","HP Kinktober 2023, Kinktober, Collars, Sex Positive Hermione Granger, Obedience, Dildos, Multiple Orgasms, Plot What Plot/Porn Without Plot"
50623132,In A Grey Place,Teen And Up Audiences,F/F,Ariana Dumbledore/Merope Gaunt,"Ariana Dumbledore, Merope Gaunt","wlw, Grey, Purgatory"
50621953,A blue coat on the docks,General Audiences,F/M,Tina Goldstein/Newt Scamander,"Tina Goldstein, Newt Scamander, mention of, Theseus Scamander","Romance, First Kiss, MACUSA | Magical Congress of the United States of America, No Dialogue, Post-Canon, Canon Compliant, New york docks, Fluff, Fluff without Plot, feelings without plot, Autistic Newt Scamander"
50621899,Ultimate Betrayal,Teen And Up Audiences,"F/F, F/M","Marlene McKinnon/Lily Evans Potter, James Potter/Lily Evans Potter","Marlene McKinnon, Lily Evans Potter, James Potter","wlw, One Sided Attraction, Microfic"
50620753,Until Dawn,Teen And Up Audiences,F/F,Druella Rosier Black/Augusta Longbottom,"Druella Rosier Black, Augusta Longbottom","wlw, Marriage Contracts, Loveless Marriages, Cheating"
50619931,What Makes a Masterpiece,Teen And Up Audiences,M/M,Draco Malfoy/Harry Potter,"Draco Malfoy, Harry Potter","Drarry Discord Writers Corner Drabble Challenge, Artist Draco Malfoy"
50613364,Nothing But Moonlight,Teen And Up Audiences,F/F,Millicent Bulstrode/Luna Lovegood,"Millicent Bulstrode, Luna Lovegood","wlw, Full Moon, Moonlight, Curves"
50613109,"Baby, it's Halloween and we can do anything",Mature,"F/F, F/M, Multi","Hermione Granger/Draco Malfoy, Theodore Nott/Pansy Parkinson, Neville Longbottom/Luna Lovegood, Daphne Greengrass/Blaise Zabini, Theodore Nott/Pansy Parkinson/Ginny Weasley/Harry Potter","Hermione Granger, Draco Malfoy, Theodore Nott, Pansy Parkinson, Neville Longbottom, Luna Lovegood, Ginny Weasley, Ron Weasley, Daphne Greengrass, Blaise Zabini","halloween party, muggle costumes, halloween food that's themed as human body parts, Mild Sexual Content, Draco Malfoy Loves Hermione Granger, like so much. He's smitten, Also they're all friends, Draco Malfoy & Ron Weasley Friendship, even them!!, Bisexual Pansy Parkinson, Bisexual Ginny Weasley, Bisexual Theodore Nott, Blood included in costumes"
50612995,Scorpius Malfoy's Lost Owl,Teen And Up Audiences,"F/M, Gen","Scorpius Malfoy/Rose Weasley, Scorpius Malfoy/ Sarah Goodwill","Scorpius Malfoy, Rose Weasley, Albus Severus Potter, Sarah Goodwill, Sapphira Finn","The Smokey Dragon, Clubbing, Wine, Vodka, Break Up, Post-Break Up, Harry Potter Next Generation, Drying Spell, Daily Prophet (Harry Potter), Pranks and Practical Jokes, The Weird Sisters Band (Harry Potter), Boys In Love"
50612905,Decent Into Madness,Not Rated,F/M,"Astoria Greengrass/Draco Malfoy, Luna Lovegood/Rolf Scamander, Rolf Scamander/Daphne Greengrass","Luna Lovegood, Draco Malfoy","Severitus812's Cultober 2023, cultober, Cultober Day 6, Addiction, True Seer, prisoner, thought she escaped Malfoy Manor, super whump, future dark lord, Not Canon Compliant, Post-War, addicted to her power, trying to find a cure"
50609623,A Very Private Auror Inspection,Explicit,F/M,Hermione Granger/Draco Malfoy,"Draco Malfoy, Hermione Granger","role play, Consensual Kink, This was negotiated in advance, Femdom, Dom Hermione Granger, Dom/sub, BDSM, Established Relationship, Draco Malfoy Loves Hermione Granger, POV Draco Malfoy, Hermione Granger is not an Auror, Uniform Kink, Draco Malfoy has a uniform kink, Sub Draco Malfoy, Breeding, Draco Malfoy Has a Breeding Kink, Degradation Kink, Rolled Sleeve Agenda, Draco Malfoy On Probation, Draco Malfoy is a Good Boy, Anal Play, Sex Toys, Cock Rings"
50609428,Secrets in the Moonlight,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Remus Lupin, Sirius Black, Poppy Pomfrey","Remus Lupin as Moony, Sirius Black as Padfoot, Hurt/Comfort, Whumptober 2023, Short & Sweet, no.3, like crying out in empty rooms; with no-one there except the moon, Journal, Solitary Confinement, ""Make it stop"", mentions of James (Prongs) and Peter (Wormtail), a minor and I mean blink and you'll miss it thoughts of death, no GRAPHIC violence but a case of Remus inflicting pain on himself"
50608306,By Your Bedside,Mature,F/M,Hermione Granger/Fred Weasley,"Harry Potter, Ron Weasley, George Weasley, Poppy Pomfrey, Viktor Krum","POV Hermione Granger, POV Fred Weasley, Fred Weasley Lives, Alternate Universe - Harry Potter Setting, Friends to Lovers, Hogwarts, Love Confessions, Shy Fred Weasley, Protective Fred Weasley, Blue Eyed Fred Weasley, Hogwarts Prefect Hermione Granger, No beta we die like Bellatrix"
50607343,Cuddles,Teen And Up Audiences,M/M,"Regulus Black/James Potter, Sirius Black/Remus Lupin","Regulus Black, James Potter, Sirius Black","POV James Potter, Animagus Regulus Black, Couch Cuddles, Sleepy Cuddles, Tumblr Prompt, Post-Hogwarts"
50605468,"Thanks, Willow.",General Audiences,Multi,"Marcus Flint/Hermione Granger/Charlie Weasley, Hermione Granger/Charlie Weasley, Marcus Flint/Hermione Granger, Marcus Flint/Charlie Weasley","Hermione Granger, Charlie Weasley, Marcus Flint, Willow the Bowtruckle","Harry Potter Epilogue What Epilogue | EWE, Established Relationship, Romanian Dragon Sanctuary (Harry Potter), Fluff, Marriage Proposal"
50605384,Wherever you are is breaking my heart,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, Voldemort (Mentioned), James Potter (mentioned), Lily Potter (mentioned), Peter Pettigrew","Angst, Hurt/Comfort, Drama & Romance, no beta we die like james and lily, Explicit Language, (sirius has a filthy mouth), remus turns into a cat, Remus Lupin Needs a Hug, Sirius Black Needs a Hug, Gay Sirius Black, Gay Remus Lupin, Everyone Is Gay"
50604826,Reward Seeking Retrieval,Teen And Up Audiences,F/F,"Rita Skeeter/Original Female Character(s), Rita Skeeter/Livia Larkwood (OC)","Rita Skeeter, Original Female Character(s), Livia Larkwood (OC)",Fluff and Angst
50604244,Whatever it Takes,Teen And Up Audiences,M/M,"Remus Lupin/Severus Snape, Eileen Prince/Tobias Snape","Harry Potter, Severus Snape, Remus Lupin, Tobias Snape","Pre-Slash, Young Severus Snape, Young Love, Harry Raising Severus, Time Travel, Time Travel Fix-It, Hogwarts, Harry Potter Epilogue What Epilogue | EWE, Parenting, Adoption, Implied/Referenced Child Abuse, Past Child Abuse, Child Neglect, Abandonment"
50602465,The smallest details,Teen And Up Audiences,F/M,Hermione Granger/Severus Snape,"Hermione Granger, Severus Snape, Ron Weasley","Harry Potter Epilogue What Epilogue | EWE, Alternate Universe - Canon Divergence, Severus Snape Lives, Implied/Referenced Cheating, Ron Weasley Bashing"
50601211,It's Easier in the Dark,General Audiences,F/M,Hermione Granger/Fred Weasley/George Weasley,"Hermione Granger, Fred Weasley, George Weasley","Implied Secret Relationship, Fred Weasley Lives, fred should have always lived fight me on this i dare you, No Incest"
50598631,Ouija Board,General Audiences,M/M,"Regulus Black & Barty Crouch Jr. & Pandora Lovegood & Dorcas Meadowes & Evan Rosier, Regulus Black/James Potter, Barty Crouch Jr./Evan Rosier","Regulus Black, Pandora Lovegood, Evan Rosier, Dorcas Meadowes, Barty Crouch Jr.","Tumblr Prompt, Ouija, Spirits, Chaos, Alternate Universe - Modern Setting, POV Regulus Black"
50595052,A need for change,Teen And Up Audiences,M/M,Draco Malfoy/Harry Potter,"Harry Potter, Draco Malfoy","Established Relationship, Married Couple, Fluff, Fluff and Hurt/Comfort, Mild Hurt/Comfort, Haircuts, Domestic Fluff, Husbands, Harry Potter Epilogue What Epilogue | EWE"
50594638,makin' up reasons (to be with you),General Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, other characters in background/mentioned","Flufftober 2023, Fluff, 5+1 Things, Literal Sleeping Together, i think that's the right one, a bit of sad stuff menitoned, but everything's fine in the end, They are very cute"
50594368,His Brother,Not Rated,Gen,Regulus Black & Sirius Black,"Regulus Black, Sirius Black, James Potter, Remus Lupin, Peter Pettigrew, Severus Snape, Walburga Black, Orion Black","Angst, Minor Character Death, not so minor but anyways, Bullying, Implied/Referenced Suicide, Suicide, Suicide Attempt, Post-Sirius Black's Prank on Severus Snape, Regulus Black and Sirius Black Angst, Sirius Black Angst, Regulus Black-centric, Childhood Memories, Childhood Trauma, when are they separate with the Blacks, Brotherhood, Marauders Era (Harry Potter), Sad Regulus Black, Sad Sirius Black, Depressed Sirius Black, Young Sirius Black, Sirius Black Needs a Hug, Sirius Black Needs Therapy, Regulus Black Needs a Hug, Regulus Black Needs Therapy, well they won't get them, Not on my watch, And oh, Animal Death, sorry about that, POV Regulus Black"
50594335,Motorcycle Lesson,General Audiences,Gen,,"Sirius Black, Harry Potter","Worried Sirius Black, Alternate Universe, Sirius Black Lives, Motorcycle lesson"
50594047,Day 2- Spiders,General Audiences,,,"Harry Potter, Draco Malfoy","Animagus, Spiders, Inktober, Inktober2023"
50591710,His Name On My Back,Teen And Up Audiences,F/M,"George Weasley/Reader, George Weasley/You","George Weasley, Hannah Abbott, Original Female Character(s), Fred Weasley, Angelina Johnson","No use of y/n, Gryffindor/Hufflepuff Inter-House Relationships, Fluff, Angst, Bullying, Quidditch, Established Relationship, Secret Relationship, turn into public, bad fans club, George is the precious boyfriend that we need, Angst with a Happy Ending, Georgetober, Emotional Hurt/Comfort, Bruises, Author Is Sleep Deprived"
50590651,Chocolate,General Audiences,"F/M, Gen","Remus Lupin/Nymphadora Tonks, Remus Lupin & Teddy Lupin & Nymphadora Tonks","Nymphadora Tonks, Remus Lupin, Teddy Lupin","POV Nymphadora Tonks, Cute, Family Fluff, Domestic Fluff, Tooth-Rotting Fluff, Remus Lupin & Nymphadora Tonks Live, Alternate Universe - Canon Divergence"
50590024,Stand together,Mature,Gen,"Draco Malfoy & Harry Potter, Scorpius Malfoy & Albus Severus Potter, Astoria Greengrass/Draco Malfoy","Draco Malfoy, Harry Potter, Scorpius Malfoy, Albus Severus Potter, Astoria Greengrass, Ginny Weasley","Genuine apology, Fatal Illness, Harry Potter Epilogue What Epilogue | EWE, Auror Harry Potter, Developing Friendships, Emotional Hurt/Comfort, Severitus812's Cultober 2023, cultober, Cultober 2023, Good Parent Harry Potter"
50588452,Tayor Swift and the Rat Marauder,General Audiences,Multi,Sirius Black & Remus Lupin & Peter Pettigrew & James Potter,"Peter Pettigrew, James Potter","Song: You're On Your Own Kid (Taylor Swift), Male Friendship"
50588119,A Mission Gone Rogue,Explicit,F/M,Hermione Granger/Draco Malfoy,"Draco Malfoy, Hermione Granger, Harry Potter, Theodore Nott, Pansy Parkinson, Mr Nott, Blaise Zabini","Harry Potter Epilogue What Epilogue | EWE, Auror Draco Malfoy, Porn With Plot, Auror Harry Potter, Unspeakable Hermione Granger, Dark Magic, Theo Nott Lives, Trapped In A Closet, Mutual Pining, Draco Malfoy is a Little Shit, Hermione Granger is a Brat, Happy Ending, Theo got captured, Harry Potter is So Done"
50586562,Spiders,General Audiences,F/F,Luna Lovegood/Ginny Weasley,"Ginny Weasley, Ron Weasley","Spiders, wlw, Spying"
50584576,Pick Your Brain Apart (Build It Again),General Audiences,Gen,"Regulus Black & Sirius Black, Sirius Black & Remus Lupin & Peter Pettigrew & James Potter","Regulus Black, Sirius Black, James Potter, Peter Pettigrew, Remus Lupin","May or may not continue this, Regulus Black Deserves Better, Young Regulus Black, Gryffindor Regulus Black, Regulus Black Feels, Young Sirius Black, Sirius Black Needs a Hug, Young James Potter, Protective Remus Lupin, Young Remus Lupin, Young Peter Pettigrew, Marauders Era (Harry Potter), Found Family, The Potters adopt both of the Black children fight me, This was something I wrote that sort of stalled out, I might write more of this, The Noble and Most Ancient House of Black, Their parents are shit"
50581453,The (not so) Quiet Game,Explicit,M/M,Draco Malfoy/Harry Potter,"Draco Malfoy, Harry Potter, Hermione Granger, Original Male Character(s)","Under-Desk Blow Jobs, Orgasm Denial, Orgasm Control, Auror Harry Potter, Cock Warming, Cock Slut, Cock Slut Draco Malfoy, Lingerie, Draco Malfoy in Lingerie, Bottom Draco Malfoy, BDSM, Dom/sub Undertones, Sub Draco Malfoy, Workplace Sex, Punishment, funishment, Draco Malfoy is a Little Shit, Dom Harry Potter, Top Harry Potter, Semi-Public Sex, Public Blow Jobs, Cock Rings, Degradation, Fluff, Dildos, Vibrators, vibrating dildos, Not Beta Read, Edgeplay, Oral Sex, Sex, Rough Sex, Gay Sex, Rough Oral Sex"
50579293,A Friend in Need,Explicit,F/M,"Hermione Granger/Harry Potter, Harry Potter/Ginny Weasley","Harry Potter, Hermione Granger","HP Kinktober 2023, Kinktober, Cock Warming, Sexual Dysfunction, Therapy, Sex Positive Hermione Granger, Mutual Masturbation, Plot What Plot/Porn Without Plot, Sex with Friends, orgasmic contractions, Prostate Massage"
50578684,wedding bells,Teen And Up Audiences,"F/M, Gen","Astoria Greengrass/Draco Malfoy, Draco Malfoy & Harry Potter","Draco Malfoy, Harry Potter, Astoria Greengrass","Draco Malfoy & Harry Potter Friendship, black family luncheons, Draco and his green denim jacket, not an actual wedding going on, harry potter best man, florist!astoria, astoria steals daphne's fruits and veggies, astoria has heterochromia"
50576296,Wander with Me,Teen And Up Audiences,F/M,Hermione Granger/Severus Snape,"Severus Snape, Hermione Granger","Growing Old Together, Angst and Romance, Severus Snape Lives, Harry Potter Epilogue What Epilogue | EWE, Fluff and Hurt/Comfort, Professor Hermione Granger, Married Couple"
50574403,102 - Provoke,Explicit,M/M,Sirius Black/James Potter,"Sirius Black, James Potter","Microfic, Dom Sirius Black, Sub James Potter, Crossdressing, James in a skirt, Collars, Orgasm Denial, Spanking, Provoke, Butt Plugs, Cockwarming"
50573686,Takeaway,General Audiences,F/M,Remus Lupin/Nymphadora Tonks,"Remus Lupin, Nymphadora Tonks","Pre-Relationship, POV Remus Lupin, Birthday, Romantic Fluff, Microfic, Canon Compliant, Birthday Fluff, Denial of Feelings"
50573245,101 - Death,General Audiences,M/M,Sirius Black/James Potter,"Sirius Black, James Potter","Microfic, Sirius and Lily share James, Death, Afterlife, Established Relationship"
50566615,The royal city lord - Blaise,Mature,F/M,Blaise Zabini/Gia,"Blaise Zabini, Gia - Character","Short One Shot, One Shot, Short Story, Cobra - Freeform, Highlord, Arranged Marriage, peace treaty, Red Moon, Blood moon, graveyard, Bargain, Promises, Love at First Sight, Mafia AU, Alchemy, Crystal - Freeform, Honeymoon, Protection, Smut, Fluff and Smut"
50565559,Empty Eyes,Teen And Up Audiences,F/M,"Alice Longbottom/Frank Longbottom, Bellatrix Black Lestrange/Alice Longbottom","Alice Longbottom, Augusta Longbottom","manipulative Augusta, mind wiping, Psychic damage"
